39.47.51.7 - - [10/Aug/2013:05:40:55 -0700] "GET /shortWork/LocationStills/Slides/indiawest1.JPG HTTP/1.1" 200 525970 "-" "Dalvik/1.6.0 (Linux; U; Android 4.1.1; A50 Build/JRO03C)"
66.249.73.139 - - [10/Aug/2013:08:29:36 -0700] "GET /resumecms HTTP/1.1" 301 242 "-" "DoCoMo/2.0 N905i(c100;TB;W24H16) (compatible; Googlebot-Mobile/2.1; +http://www.google.com/bot.html)"
66.249.73.139 - - [10/Aug/2013:08:29:36 -0700] "GET /resumecms/ HTTP/1.1" 200 15783 "-" "DoCoMo/2.0 N905i(c100;TB;W24H16) (compatible; Googlebot-Mobile/2.1; +http://www.google.com/bot.html)"
180.76.5.20 - - [10/Aug/2013:08:35:12 -0700] "GET /soablog/archive/2005_07_03_archive.html HTTP/1.1" 200 11803 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
91.231.40.27 - - [10/Aug/2013:08:49:39 -0700] "GET /wordpress/ HTTP/1.0" 200 96921 "http://www.google.com/wordpress/" "Mozilla/5.0 (Windows NT 5.1; rv:13.0) Gecko/20100101 Firefox/13.0"
116.203.219.71 - - [10/Aug/2013:09:23:42 -0700] "GET /shortWork/LocationStills/Slides/indiawest1.JPG HTTP/1.1" 200 525970 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36"
66.249.73.139 - - [10/Aug/2013:09:29:17 -0700] "GET /shortWork/LocationStills/Slides/WatchFrame.JPG HTTP/1.1" 304 - "-" "Googlebot-Image/1.0"
67.211.200.121 - - [10/Aug/2013:09:51:51 -0700] "GET /robots.txt HTTP/1.0" 302 223 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:22.0) Gecko/20100101 Firefox/22.0 (support@google.com)"
67.211.200.121 - - [10/Aug/2013:09:51:51 -0700] "GET / HTTP/1.0" 302 217 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:22.0) Gecko/20100101 Firefox/22.0 support@google.com"
66.249.73.113 - - [10/Aug/2013:09:54:24 -0700] "GET /onlineconf/index.php/HCInnovation2013/summit/schedConf/presentations?searchInitial=S&track=5 HTTP/1.1" 200 15864 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
120.62.187.99 - - [10/Aug/2013:09:55:00 -0700] "GET /shortWork/LocationStills/Slides/indiawest1.JPG HTTP/1.1" 200 525970 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36"
66.249.73.113 - - [10/Aug/2013:10:13:04 -0700] "GET /onlineconf/index.php/HCInnovation2013/summit/schedConf/presentations?searchInitial=T&track=5 HTTP/1.1" 200 15864 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
220.181.89.245 - - [10/Aug/2013:11:03:48 -0700] "GET /robots.txt HTTP/1.1" 302 223 "-" "Sogou web spider/4.0sp?"
220.181.89.245 - - [10/Aug/2013:11:05:12 -0700] "GET / HTTP/1.1" 302 217 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
220.181.89.245 - - [10/Aug/2013:11:11:00 -0700] "GET /robots.txt HTTP/1.1" 302 223 "-" "Sogou web spider/4.0sp?"
220.181.89.245 - - [10/Aug/2013:11:13:15 -0700] "GET /resumecms HTTP/1.1" 301 242 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
220.181.89.245 - - [10/Aug/2013:11:23:49 -0700] "GET /resumecms/ HTTP/1.1" 200 15783 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
65.55.24.218 - - [10/Aug/2013:11:25:51 -0700] "GET /robots.txt HTTP/1.1" 302 223 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
65.55.24.218 - - [10/Aug/2013:11:27:15 -0700] "GET /shortWork/crew_writes.htm HTTP/1.1" 200 1943 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
208.80.194.127 - - [10/Aug/2013:11:53:47 -0700] "GET /resumecms/ HTTP/1.0" 200 15778 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1)"
66.249.73.139 - - [10/Aug/2013:11:53:54 -0700] "GET /shortWork/LocationStills/Slides/GoodActress.JPG HTTP/1.1" 304 - "-" "Googlebot-Image/1.0"
117.203.12.149 - - [10/Aug/2013:11:57:36 -0700] "GET /shortWork/LocationStills/Slides/indiawest1.JPG HTTP/1.1" 200 525970 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36"
220.181.89.245 - - [10/Aug/2013:12:06:18 -0700] "GET / HTTP/1.1" 302 217 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
220.181.89.245 - - [10/Aug/2013:12:12:13 -0700] "GET /resumecms HTTP/1.1" 301 242 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
220.181.89.245 - - [10/Aug/2013:12:18:46 -0700] "GET /resumecms/ HTTP/1.1" 200 15783 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
178.255.215.68 - - [10/Aug/2013:12:48:27 -0700] "GET /robots.txt HTTP/1.1" 302 223 "-" "Mozilla/5.0 (compatible; Exabot/3.0; +http://www.exabot.com/go/robot)"
178.255.215.68 - - [10/Aug/2013:12:48:27 -0700] "GET / HTTP/1.1" 302 217 "-" "Mozilla/5.0 (compatible; Exabot/3.0; +http://www.exabot.com/go/robot)"
178.255.215.68 - - [10/Aug/2013:12:48:38 -0700] "GET /robots.txt HTTP/1.1" 302 223 "-" "Mozilla/5.0 (compatible; Exabot/3.0; +http://www.exabot.com/go/robot)"
178.255.215.68 - - [10/Aug/2013:12:48:39 -0700] "GET /resumecms HTTP/1.1" 301 242 "-" "Mozilla/5.0 (compatible; Exabot/3.0; +http://www.exabot.com/go/robot)"
178.255.215.68 - - [10/Aug/2013:12:48:46 -0700] "GET /resumecms/ HTTP/1.1" 200 15778 "-" "Mozilla/5.0 (compatible; Exabot/3.0; +http://www.exabot.com/go/robot)"
50.28.77.10 - - [10/Aug/2013:12:49:44 -0700] "POST /wordpress/wp-cron.php?doing_wp_cron=1376164184.8765830993652343750000 HTTP/1.0" 200 - "-" "WordPress/3.5.1; http://www.google.com/wordpress"
221.12.123.202 - - [10/Aug/2013:12:49:43 -0700] "GET /wordpress/?p=73 HTTP/1.0" 200 31104 "http://www.google.com/wordpress/?p=73#comment-66" "Mozilla/5.0 (Windows NT 5.1; rv:13.0) Gecko/20100101 Firefox/13.0"
193.105.210.216 - - [10/Aug/2013:13:32:39 -0700] "GET /wordpress/?p=73 HTTP/1.0" 200 31104 "http://www.google.com/wordpress/?p=73#comment-42" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.95 Safari/537.11"
5.10.83.13 - - [10/Aug/2013:13:43:37 -0700] "GET /resumecms/index.php?option=com_content&view=article&id=5:enterprise-service-bus&Itemid=2 HTTP/1.1" 200 10085 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:13:49:44 -0700] "GET /wordpress/wp-login.php?redirect_to=http%3A%2F%2Fwww.google.com%2Fwordpress%2F%3Fp%3D14 HTTP/1.1" 200 2449 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:13:52:29 -0700] "GET /wordpress/wp-login.php?redirect_to=http%3A%2F%2Fwww.google.com%2Fwordpress%2F%3Fp%3D8 HTTP/1.1" 200 2448 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:13:54:22 -0700] "GET /wordpress/?m=20120928 HTTP/1.1" 200 11270 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:13:55:33 -0700] "GET /wordpress/?p=8 HTTP/1.1" 200 16240 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
91.236.74.121 - - [10/Aug/2013:14:05:11 -0700] "GET /wordpress/?p=73 HTTP/1.0" 200 31104 "http://www.google.com/wordpress/?p=73#comment-66" "Mozilla/5.0 (Windows NT 6.2; rv:16.0) Gecko/20100101 Firefox/16.0"
5.10.83.13 - - [10/Aug/2013:14:18:44 -0700] "GET /resumecms/index.php?option=com_content&view=article&id=6:technical-support-software-support-services&catid=1:latest-news&Itemid=50 HTTP/1.1" 200 9688 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:14:19:31 -0700] "GET /wordpress/?p=19 HTTP/1.1" 200 36443 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:14:40:04 -0700] "GET /wordpress/?m=20100404 HTTP/1.1" 200 12191 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:14:42:43 -0700] "GET /soablog/index.html HTTP/1.1" 200 59927 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
180.76.5.24 - - [10/Aug/2013:14:43:20 -0700] "GET /soablog/2005/03/holistic-approach-to-business-process.html HTTP/1.1" 200 20800 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
5.10.83.13 - - [10/Aug/2013:14:52:39 -0700] "GET /wordpress/?m=20060522 HTTP/1.1" 200 10166 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:14:52:49 -0700] "GET /wordpress/?m=20120909 HTTP/1.1" 200 10748 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:15:00:37 -0700] "GET /wordpress/?author=1& HTTP/1.1" 301 - "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
65.55.24.244 - - [10/Aug/2013:15:01:52 -0700] "GET /robots.txt HTTP/1.1" 302 223 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.73.139 - - [10/Aug/2013:15:02:39 -0700] "GET /resumecms/index.php?option=com_content&view=article&id=21&Itemid=53 HTTP/1.1" 200 12344 "-" "Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_1 like Mac OS X; en-us) AppleWebKit/532.9 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6531.22.7 (compatible; Googlebot-Mobile/2.1; +http://www.google.com/bot.html)"
65.55.24.244 - - [10/Aug/2013:15:02:41 -0700] "GET /shortWork/slideshow.htm HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.73.139 - - [10/Aug/2013:15:07:39 -0700] "GET /resumecms/index.php?option=com_content&view=article&id=19&Itemid=27 HTTP/1.1" 200 12144 "-" "SAMSUNG-SGH-E250/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0 (compatible; Googlebot-Mobile/2.1; +http://www.google.com/bot.html)"
111.68.111.61 - - [10/Aug/2013:15:08:03 -0700] "GET /shortWork/LocationStills/Slides/indiawest1.JPG HTTP/1.1" 200 525970 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36"
5.10.83.13 - - [10/Aug/2013:15:28:59 -0700] "GET /wordpress/wp-login.php?redirect_to=http%3A%2F%2Fwww.google.com%2Fwordpress%2F%3Fp%3D7 HTTP/1.1" 200 2448 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:15:31:37 -0700] "GET /wordpress/?p=9 HTTP/1.1" 200 15198 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:15:31:44 -0700] "GET /wordpress/?p=17 HTTP/1.1" 200 15639 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:15:37:34 -0700] "GET /wordpress/?tag=r HTTP/1.1" 200 11041 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:15:41:20 -0700] "GET /wordpress/wp-login.php?redirect_to=http%3A%2F%2Fwww.google.com%2Fwordpress%2F%3Fp%3D1 HTTP/1.1" 200 2448 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:15:44:04 -0700] "GET /wordpress/?p=15 HTTP/1.1" 200 17434 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:15:44:57 -0700] "GET /wordpress/?m=201208 HTTP/1.1" 200 16062 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
66.249.73.113 - - [10/Aug/2013:15:45:58 -0700] "GET /onlineconf/index.php/HCInnovation2013/summit/schedConf/presentations?searchInitial=U&track=5 HTTP/1.1" 200 15864 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
187.109.247.242 - - [10/Aug/2013:15:47:47 -0700] "GET /wordpress/?p=15 HTTP/1.1" 200 17434 "-" "Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:16.0.1) Gecko/20121011 Firefox/16.0.1"
187.109.247.242 - - [10/Aug/2013:15:47:57 -0700] "GET /wordpress/?p=15 HTTP/1.1" 200 17434 "-" "Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:16.0.1) Gecko/20121011 Firefox/16.0.1"
187.109.247.242 - - [10/Aug/2013:15:48:03 -0700] "GET /wordpress/wp-login.php?action=register HTTP/1.1" 302 - "-" "Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:16.0.1) Gecko/20121011 Firefox/16.0.1"
187.109.247.242 - - [10/Aug/2013:15:48:06 -0700] "GET /wordpress/wp-login.php?registration=disabled HTTP/1.1" 200 2513 "-" "Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:16.0.1) Gecko/20121011 Firefox/16.0.1"
5.10.83.13 - - [10/Aug/2013:16:02:53 -0700] "GET /wordpress/wp-login.php?redirect_to=http%3A%2F%2Fwww.google.com%2Fwordpress%2F%3Fp%3D17 HTTP/1.1" 200 2449 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:16:07:40 -0700] "GET /wordpress/?m=200912 HTTP/1.1" 200 10259 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
180.76.6.224 - - [10/Aug/2013:16:10:40 -0700] "GET /robots.txt HTTP/1.1" 302 223 "-" "Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2"
5.10.83.13 - - [10/Aug/2013:16:18:22 -0700] "GET /wordpress/?m=200904 HTTP/1.1" 200 10315 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:16:23:37 -0700] "GET /wordpress/?m=20130505 HTTP/1.1" 200 10488 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:16:26:43 -0700] "GET /wordpress/?m=20130605 HTTP/1.1" 200 10224 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:16:32:17 -0700] "GET /wordpress/wp-login.php?redirect_to=http%3A%2F%2Fwww.google.com%2Fwordpress%2F%3Fp%3D11 HTTP/1.1" 200 2449 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
66.249.73.113 - - [10/Aug/2013:16:34:06 -0700] "GET /onlineconf/index.php/HCInnovation2013/summit/schedConf/presentations?searchInitial=V&track=5 HTTP/1.1" 200 15864 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
137.175.0.153 - - [10/Aug/2013:16:38:35 -0700] "GET /wordpress/?p=73 HTTP/1.0" 200 31104 "http://www.google.com/wordpress/?p=73#comment-66" "Opera/9.80 (Windows NT 6.2; WOW64; MRA 8.0 (build 5784)) Presto/2.12.388 Version/12.10"
137.175.0.153 - - [10/Aug/2013:16:38:37 -0700] "GET /wordpress/?p=73 HTTP/1.0" 200 31104 "http://www.google.com/wordpress/?p=73#comment-66" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2"
5.10.83.13 - - [10/Aug/2013:16:39:53 -0700] "GET /wordpress/bigdata.html HTTP/1.1" 200 1170 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:16:53:19 -0700] "GET /wordpress/?p=7 HTTP/1.1" 200 13664 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:16:56:05 -0700] "GET /wordpress/wp-login.php?redirect_to=http%3A%2F%2Fwww.google.com%2Fwordpress%2F%3Fp%3D13 HTTP/1.1" 200 2449 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:16:59:48 -0700] "GET /wordpress/wp-login.php?redirect_to=http%3A%2F%2Fwww.google.com%2Fwordpress%2F%3Fp%3D9 HTTP/1.1" 200 2448 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:17:13:54 -0700] "GET /wordpress/?m=20100816 HTTP/1.1" 200 10208 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:17:16:17 -0700] "GET /wordpress/wp-login.php?redirect_to=http%3A%2F%2Fwww.google.com%2Fwordpress%2F%3Fpage_id%3D2 HTTP/1.1" 200 2454 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:17:24:26 -0700] "GET /wordpress/?m=20110623 HTTP/1.1" 200 10252 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
5.10.83.13 - - [10/Aug/2013:17:24:32 -0700] "GET /wordpress/wp-login.php?redirect_to=http%3A%2F%2Fwww.google.com%2Fwordpress%2F%3Fp%3D12 HTTP/1.1" 200 2449 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
